Date,ID,duration,finished,age,state,QID4,QID5,QID6_TEXT,QID7,QID8a,QID8b,QID8c,QID9_1,QID9_2,QID9_3,QID75,QID10,QID81,QID76&77,QID55_TEXT,QID52&45,QID51&46_TEXT,QID80&73,QID40,QID41,QID41_1_TEXT,QID56,QID56_1_TEXT,QID43_TEXT,QID79g,QID79f,QID79e,QID79d,QID79c,QID79b,QID79a,QID47,QID13_1,QID13_2,QID13_3,QID13_4,QID13_5,QID13_6,QID13_7,QID13_8,QID13_9,QID13_10,QID13_11,QID13_12,QID13_13,QID14,QID17,QID16_1,QID16_2,QID16_3,QID16_4,QID16_5,QID16_6,QID16_7,QID16_8,QID18,QID20,QID22_1,QID22_2,QID22_3,QID22_4,QID22_5,QID22_6,QID22_7,QID22_8,QID22_9,QID22_10,QID29alt,QID29,QID30c,QID30b,QID30a,QID31,QID32_TEXT,QID88,QID35,QID36,QID37,QID38
10/7/16,54,580,1,38,44,1,1,10,1,1.0,,,3,2,3,5,2,6.0,4.0,,2.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,17.0,,,,,,2.0,5.0,2,1,3.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1,2.0,3.0,3.0,4,3.0,4.0,4,2.0,3.0,1.0,3,3.0,2.0,2,2.0,6.0,3.0,2.0,6.0,3.0,5.0,2.0,2.0,3.0,2.0,1,1,,,1.0,1,3.0,7,3,2,2.0,3.0
10/7/16,55,554,1,61,29,1,2,5,1,1.0,,,3,2,3,5,2,4.0,4.0,,2.0,22.0,2.0,1.0,1.0,3.0,1.0,6.0,19.0,,,,,,6.0,5.0,2,3,3.0,3.0,2.0,5.0,3.0,5.0,3.0,1.0,1,1.0,1.0,3.0,3,3.0,5.0,3,3.0,3.0,3.0,2,2.0,2.0,3,3.0,6.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,2,2,,,1.0,1,2.0,7,6,4,4.0,3.0
10/7/16,56,383,1,43,43,3,1,1,1,2.0,6.0,,3,4,2,5,3,4.0,3.0,9.0,2.0,1.0,2.0,,,,,,,,,,,,,2.0,3,2,2.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,1,1.0,2.0,3.0,3,2.0,3.0,2,3.0,2.0,1.0,1,1.0,2.0,2,2.0,1.0,6.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1,1,,,1.0,1,5.0,5,5,3,7.0,3.0
10/7/16,57,420,1,31,23,3,3,0,2,7.0,,,2,4,3,5,4,1.0,3.0,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,12.0,,,,,,,1.0,2,3,4.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,1,1.0,1.0,5.0,2,3.0,5.0,3,3.0,5.0,2.0,2,3.0,3.0,3,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2,2,,,2.0,1,3.0,3,2,3,5.0,3.0
10/7/16,58,637,1,35,36,3,2,2,3,13.0,3.0,9.0,3,4,2,4,3,1.0,2.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,6.0,,,,,,,2.0,4,3,1.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,3,1.0,2.0,3.0,4,3.0,5.0,3,3.0,2.0,4.0,1,3.0,3.0,2,2.0,3.0,5.0,7.0,7.0,1.0,2.0,2.0,3.0,3.0,2.0,2,2,,,1.0,2,2.0,4,2,6,6.0,2.0
10/7/16,59,408,1,26,33,3,2,2,5,1.0,4.0,5.0,2,4,3,5,4,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,10.0,,,,,,,2.0,2,2,2.0,2.0,2.0,5.0,1.0,3.0,3.0,2.0,3,1.0,2.0,3.0,4,2.0,2.0,2,3.0,2.0,1.0,2,1.0,2.0,4,1.0,6.0,5.0,4.0,6.0,4.0,2.0,,4.0,4.0,1.0,2,2,,,1.0,6,6.0,4,1,5,5.0,2.0
10/7/16,60,1193,1,41,26,2,1,12,1,1.0,,,3,2,3,4,3,4.0,4.0,,2.0,17.99,1.0,1.0,1.0,4.0,1.0,4.0,15.99,,,,,6.0,3.0,5.0,1,3,3.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,1,2.0,1.0,4.0,5,2.0,3.0,2,2.0,1.0,1.0,1,1.0,1.0,1,1.0,4.0,6.0,7.0,6.0,1.0,1.0,1.0,1.0,7.0,1.0,1,1,,,1.0,1,5.0,4,4,5,5.0,1.0
10/7/16,61,804,1,34,37,2,1,8,1,1.0,,,4,2,5,5,1,7.0,3.0,5.0,2.0,0.5,1.0,,,,,,,,,,,,,8.0,2,4,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,3,1.0,1.0,5.0,5,3.0,5.0,2,3.0,4.0,2.0,2,5.0,2.0,2,1.0,2.0,7.0,7.0,7.0,1.0,3.0,1.0,4.0,4.0,1.0,1,1,,,1.0,2,2.0,5,1,2,2.0,3.0
10/7/16,62,486,1,44,6,3,2,0,1,1.0,,,4,2,4,5,2,4.0,3.0,,1.0,,2.0,1.0,1.0,3.0,1.0,3.0,8.0,,,,,,,8.0,3,4,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,1,1.0,3.0,4.0,3,4.0,4.0,1,4.0,,1.0,2,1.0,3.0,4,3.0,6.0,7.0,6.0,6.0,3.0,2.0,4.0,2.0,3.0,3.0,1,1,,,1.0,1,4.0,4,6,4,5.0,1.0
10/7/16,63,472,1,29,43,1,1,25,1,1.0,,,3,2,4,4,2,3.0,2.0,,1.0,,3.0,1.0,1.0,1.0,1.0,3.0,8.0,,,,,,1.0,5.0,2,3,2.0,4.0,1.0,5.0,3.0,4.0,4.0,2.0,3,1.0,3.0,4.0,2,4.0,3.0,2,4.0,4.0,2.0,3,4.0,4.0,3,3.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,2.0,3.0,1,1,,,1.0,6,1.0,3,5,2,1.0,1.0
10/7/16,64,492,1,40,19,2,2,3,1,2.0,3.0,6.0,1,4,4,5,2,4.0,2.0,6.0,1.0,,3.0,,,,,,,,,,,,,5.0,2,1,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1,1.0,2.0,4.0,2,3.0,5.0,5,3.0,5.0,5.0,3,5.0,1.0,7,3.0,2.0,4.0,3.0,1.0,3.0,7.0,1.0,2.0,4.0,3.0,2,2,,,1.0,1,4.0,3,7,4,5.0,
10/7/16,65,791,1,44,23,2,1,2,1,1.0,3.0,,2,4,3,5,4,4.0,3.0,9.99,2.0,1.0,2.0,,,,,,,,,,,,,8.0,3,3,3.0,4.0,3.0,5.0,1.0,5.0,4.0,4.0,1,1.0,3.0,5.0,5,2.0,5.0,1,3.0,3.0,1.0,1,2.0,2.0,1,1.0,7.0,7.0,4.0,4.0,6.0,1.0,3.0,2.0,4.0,1.0,1,1,,,1.0,1,5.0,6,2,5,6.0,1.0
10/7/16,66,676,1,68,6,1,1,20,1,1.0,,,3,2,3,4,2,4.0,4.0,,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,5.99,,,,,,,5.0,3,4,5.0,2.0,2.0,5.0,4.0,1.0,3.0,3.0,1,1.0,5.0,5.0,5,2.0,1.0,5,1.0,1.0,1.0,1,1.0,1.0,1,1.0,5.0,6.0,7.0,7.0,2.0,1.0,1.0,2.0,3.0,1.0,2,2,,,1.0,4,2.0,7,2,6,2.0,3.0
10/7/16,67,725,1,28,4,2,3,3,3,1.0,10.0,2.0,2,1,4,4,2,4.0,2.0,,2.0,7.0,2.0,1.0,1.0,6.0,1.0,3.0,5.0,1.0,6.0,2.0,3.0,4.0,7.0,5.0,3,3,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4,3.0,2.0,3.0,3,1.0,2.0,3,2.0,1.0,2.0,4,3.0,3.0,1,2.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,1,1,,,1.0,1,5.0,3,5,5,3.0,2.0
10/7/16,68,508,1,25,33,3,2,12,5,14.0,,,3,3,2,4,2,4.0,3.0,,1.0,,2.0,1.0,1.0,7.0,1.0,5.0,8.99,,1.0,6.0,2.0,3.0,4.0,5.0,3,3,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1,1.0,1.0,3.0,3,3.0,5.0,5,3.0,5.0,3.0,2,1.0,2.0,2,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,,,1.0,6,3.0,2,4,3,3.0,1.0
10/7/16,69,356,1,25,22,1,2,5,1,13.0,4.0,5.0,2,3,4,5,3,6.0,3.0,,2.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,12.99,,,,1.0,2.0,3.0,4.0,2,2,3.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,2,1.0,1.0,3.0,4,2.0,1.0,1,2.0,2.0,1.0,1,1.0,1.0,1,1.0,5.0,7.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,1,1,,,1.0,6,3.0,7,1,5,3.0,2.0
10/7/16,70,337,1,25,15,1,2,20,3,1.0,5.0,,3,1,3,5,3,6.0,3.0,,2.0,8.0,1.0,1.0,1.0,6.0,2.0,,12.0,,,,,,,1.0,2,3,2.0,3.0,1.0,5.0,4.0,4.0,3.0,2.0,1,1.0,2.0,5.0,3,3.0,2.0,5,3.0,2.0,1.0,1,1.0,2.0,3,3.0,3.0,6.0,6.0,7.0,2.0,4.0,1.0,2.0,5.0,2.0,2,2,,,1.0,2,3.0,7,6,2,5.0,2.0
10/7/16,71,469,1,25,6,2,2,4,5,1.0,,,4,1,3,5,3,4.0,4.0,12.0,1.0,,3.0,,,,,,,,,,,,6.0,5.0,2,3,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3,1.0,1.0,4.0,2,4.0,4.0,4,3.0,3.0,4.0,3,1.0,4.0,2,2.0,3.0,3.0,6.0,6.0,2.0,2.0,6.0,2.0,6.0,2.0,1,1,,,4.0,6,4.0,7,3,3,1.0,1.0
10/7/16,72,1810,1,72,32,2,2,15,1,1.0,2.0,7.0,4,4,2,5,3,4.0,4.0,35.0,2.0,3.0,2.0,,,,,,,,,,,,2.0,5.0,3,4,4.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,2,2.0,2.0,3.0,3,3.0,5.0,3,3.0,3.0,3.0,3,4.0,3.0,3,1.0,4.0,4.0,5.0,7.0,2.0,2.0,2.0,2.0,5.0,2.0,1,1,,,1.0,1,3.0,4,2,2,3.0,2.0
10/7/16,73,430,1,40,10,2,3,1,4,1.0,13.0,5.0,2,5,4,5,3,3.0,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,10.0,,,,,6.0,3.0,7.0,2,3,3.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3,2.0,2.0,2.0,4,2.0,5.0,2,2.0,2.0,2.0,2,2.0,2.0,3,3.0,5.0,6.0,6.0,7.0,2.0,2.0,2.0,2.0,5.0,2.0,2,2,,,1.0,6,1.0,4,2,4,4.0,3.0
10/7/16,74,497,1,35,37,2,2,4,2,4.0,6.0,9.0,3,4,2,5,4,1.0,3.0,10.0,2.0,2.0,3.0,,,,,,,,,,,,,5.0,2,2,3.0,3.0,2.0,,3.0,4.0,2.0,2.0,2,3.0,3.0,3.0,4,2.0,3.0,3,3.0,2.0,1.0,2,2.0,2.0,2,2.0,5.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,7.0,2.0,2,2,,,1.0,1,3.0,4,6,5,8.0,3.0
10/7/16,75,407,1,33,48,2,2,4,1,7.0,,,3,4,2,4,3,1.0,4.0,,1.0,,1.0,1.0,1.0,5.0,1.0,5.0,24.99,,,,,6.0,4.0,5.0,2,2,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2,2.0,2.0,3.0,4,2.0,3.0,2,2.0,2.0,2.0,2,1.0,2.0,1,1.0,5.0,7.0,7.0,7.0,1.0,2.0,3.0,2.0,5.0,3.0,2,2,,,1.0,6,3.0,5,2,2,5.0,3.0
10/7/16,76,181,1,32,6,3,2,1,1,1.0,,,2,2,3,4,1,5.0,4.0,12.0,1.0,,4.0,,,,,,,,,,,,,6.0,2,3,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,1,1.0,2.0,2.0,2,4.0,3.0,4,3.0,5.0,1.0,1,2.0,3.0,2,2.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,6.0,5.0,5.0,1,1,,,1.0,1,3.0,2,6,5,6.0,3.0
10/7/16,77,572,1,28,10,2,1,4,1,1.0,4.0,8.0,2,2,3,4,4,3.0,3.0,10.0,2.0,15.0,3.0,,,,,,,,,,,,,5.0,2,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3,2.0,3.0,3.0,5,2.0,4.0,2,2.0,2.0,2.0,2,4.0,2.0,2,2.0,1.0,1.0,4.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2,2,,,4.0,1,4.0,3,2,6,2.0,1.0
10/7/16,78,411,1,33,44,1,2,15,1,14.0,,,3,1,5,4,3,7.0,5.0,,1.0,,2.0,1.0,1.0,8.0,1.0,10.0,10.0,,,,,,,1.0,2,5,2.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,2,3.0,4.0,5.0,3,3.0,1.0,4,2.0,1.0,2.0,3,4.0,5.0,3,6.0,2.0,5.0,,3.0,2.0,2.0,4.0,5.0,5.0,6.0,1,1,,,1.0,1,2.0,4,3,6,4.0,1.0
10/7/16,79,358,1,33,6,2,1,6,1,13.0,4.0,5.0,1,3,1,2,3,6.0,3.0,,2.0,10.0,2.0,1.0,1.0,5.0,1.0,2.0,8.5,,,,6.0,2.0,3.0,4.0,2,3,3.0,4.0,2.0,5.0,1.0,4.0,1.0,1.0,1,1.0,1.0,2.0,5,2.0,3.0,1,2.0,2.0,1.0,1,1.0,1.0,1,1.0,4.0,2.0,6.0,7.0,2.0,1.0,5.0,3.0,4.0,1.0,2,2,3.0,2.0,1.0,2,2.0,3,1,4,5.0,
10/7/16,80,583,1,31,28,2,1,4,5,1.0,4.0,,2,2,3,5,2,1.0,4.0,12.99,1.0,,3.0,,,,,,,,,,,,,5.0,4,3,2.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,1,1.0,1.0,3.0,3,3.0,4.0,3,3.0,2.0,1.0,1,1.0,3.0,3,2.0,2.0,6.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,2.0,2,2,,,1.0,1,4.0,4,6,3,4.0,2.0
10/7/16,81,438,1,28,44,1,2,20,1,1.0,6.0,9.0,2,1,2,5,4,4.0,3.0,8.0,1.0,,3.0,,,,,,,,,,,,,8.0,2,1,1.0,5.0,1.0,4.0,1.0,3.0,4.0,1.0,1,1.0,1.0,5.0,1,5.0,5.0,5,5.0,5.0,5.0,5,5.0,3.0,4,4.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,4.0,1,1,,,1.0,6,1.0,5,6,3,5.0,3.0
10/7/16,82,394,1,27,39,3,3,1,1,1.0,,,2,3,3,5,2,4.0,5.0,16.0,1.0,,3.0,,,,,,,,,,6.0,3.0,7.0,5.0,4,2,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3,3.0,2.0,3.0,3,3.0,5.0,4,4.0,4.0,1.0,3,2.0,2.0,3,3.0,3.0,5.0,6.0,1.0,4.0,3.0,5.0,3.0,3.0,3.0,1,1,,,1.0,6,1.0,7,6,5,3.0,1.0
10/7/16,83,357,1,50,44,1,1,24,1,1.0,,,5,1,5,5,3,4.0,4.0,12.0,2.0,15.0,3.0,,,,,,,,,,,,,8.0,4,2,4.0,3.0,1.0,5.0,3.0,3.0,3.0,1.0,1,1.0,1.0,4.0,4,4.0,3.0,3,3.0,2.0,1.0,1,1.0,1.0,6,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,2,2,,,1.0,1,3.0,7,1,3,1.0,3.0
10/7/16,84,468,1,28,37,2,2,4,1,12.0,7.0,9.0,2,4,3,5,3,1.0,3.0,,1.0,,3.0,1.0,1.0,3.0,1.0,7.0,12.0,,,,,,1.0,6.0,2,3,2.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,4,3.0,3.0,4.0,3,4.0,5.0,4,5.0,3.0,1.0,1,1.0,3.0,3,4.0,3.0,5.0,5.0,6.0,4.0,3.0,4.0,3.0,5.0,3.0,1,1,,,1.0,6,1.0,4,2,3,4.0,2.0
10/7/16,85,448,1,28,26,2,2,6,3,1.0,3.0,,4,3,2,5,2,4.0,3.0,,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,8.0,,,,,,,5.0,4,2,3.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,4,1.0,4.0,5.0,3,4.0,5.0,2,4.0,5.0,4.0,2,3.0,4.0,2,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,6.0,1.0,1,1,,,1.0,6,1.0,3,3,5,4.0,2.0
10/7/16,86,529,1,26,22,2,2,10,1,1.0,2.0,5.0,3,4,3,5,3,1.0,3.0,11.0,1.0,,2.0,,,,,,,,,,,,1.0,5.0,2,2,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3,2.0,2.0,5.0,3,3.0,4.0,3,3.0,4.0,2.0,3,2.0,3.0,3,4.0,6.0,5.0,6.0,6.0,3.0,2.0,2.0,3.0,4.0,3.0,1,1,,,1.0,6,3.0,7,5,5,4.0,3.0
10/7/16,87,561,1,32,15,2,1,12,1,1.0,4.0,5.0,3,1,3,4,2,6.0,4.0,15.0,1.0,,3.0,,,,,,,,,,,,,8.0,2,2,2.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,2,1.0,1.0,4.0,4,3.0,2.0,2,3.0,3.0,1.0,1,1.0,3.0,4,2.0,4.0,5.0,5.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,2,2,,,1.0,2,2.0,3,1,3,4.0,2.0
10/7/16,88,399,1,33,38,1,2,8,1,13.0,7.0,9.0,2,3,3,2,2,5.0,2.0,8.99,1.0,,1.0,,,,,,,,,,,,1.0,3.0,1,3,4.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,3,1.0,3.0,2.0,4,2.0,4.0,2,2.0,2.0,1.0,1,1.0,2.0,3,2.0,6.0,7.0,5.0,7.0,2.0,3.0,4.0,3.0,4.0,3.0,2,2,,,1.0,6,4.0,7,2,5,4.0,
10/7/16,89,268,1,23,6,2,2,4,1,13.0,4.0,9.0,3,3,2,4,2,3.0,3.0,8.0,2.0,2.0,2.0,,,,,,,,,,,,1.0,6.0,3,2,,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4,2.0,2.0,3.0,4,3.0,4.0,3,3.0,4.0,2.0,2,2.0,3.0,3,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,1,1,,,4.0,6,1.0,4,2,5,5.0,3.0
10/7/16,90,398,1,29,33,3,3,4,3,1.0,,,3,2,3,5,1,5.0,3.0,6.9,1.0,,1.0,,,,,,,,,,,,,2.0,4,1,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3,1.0,1.0,4.0,5,3.0,4.0,1,3.0,1.0,1.0,1,2.0,2.0,1,1.0,6.0,6.0,6.0,4.0,5.0,3.0,6.0,2.0,2.0,4.0,1,1,,,4.0,6,2.0,3,3,6,2.0,3.0
10/7/16,91,423,1,29,33,2,2,3,3,1.0,6.0,7.0,3,3,3,5,3,1.0,3.0,10.0,2.0,1.0,2.0,,,,,,,,,,,2.0,3.0,5.0,3,3,1.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,2,1.0,2.0,4.0,4,2.0,1.0,2,1.0,3.0,1.0,1,1.0,2.0,3,1.0,3.0,7.0,5.0,6.0,1.0,3.0,4.0,3.0,4.0,1.0,1,1,,,1.0,6,1.0,7,1,6,4.0,3.0
10/7/16,92,387,1,35,10,1,1,20,1,13.0,3.0,4.0,2,3,2,1,4,6.0,2.0,,2.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,12.0,,,,,1.0,4.0,5.0,2,3,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3,1.0,2.0,4.0,3,3.0,5.0,3,3.0,2.0,5.0,4,3.0,2.0,3,2.0,2.0,3.0,6.0,6.0,2.0,7.0,2.0,3.0,4.0,2.0,1,1,,,1.0,6,1.0,3,5,3,3.0,3.0
10/7/16,93,537,1,47,2,2,1,3,1,1.0,,,3,2,4,5,2,4.0,3.0,,2.0,3.0,2.0,1.0,2.0,,1.0,3.0,9.99,,,,,6.0,2.0,3.0,2,1,3.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2,1.0,1.0,4.0,3,3.0,5.0,5,1.0,3.0,4.0,3,5.0,3.0,2,1.0,3.0,7.0,7.0,7.0,1.0,2.0,1.0,2.0,6.0,7.0,2,2,,,1.0,4,4.0,2,3,3,2.0,1.0
10/7/16,94,614,1,26,36,1,1,24,1,1.0,2.0,6.0,2,1,1,2,2,4.0,4.0,,2.0,5.0,2.0,1.0,1.0,8.0,1.0,10.0,9.99,,,,,,2.0,5.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,3.0,2,2.0,1.0,2,2.0,3.0,3.0,3,1.0,1.0,3,2.0,1.0,1.0,6.0,6.0,4.0,6.0,7.0,3.0,2.0,3.0,1,1,,,2.0,1,3.0,3,3,5,5.0,2.0
10/7/16,95,703,1,36,10,2,1,3,1,1.0,,,3,2,3,5,2,4.0,3.0,6.99,1.0,,2.0,,,,,,,,,,,,,5.0,3,2,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3,3.0,2.0,4.0,3,3.0,3.0,3,2.0,2.0,4.0,3,2.0,2.0,2,3.0,3.0,7.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,3.0,1,1,,,1.0,1,2.0,7,4,5,5.0,1.0
10/7/16,96,671,1,25,36,2,1,6,1,1.0,,,1,1,5,5,2,6.0,4.0,7.0,1.0,,3.0,,,,,,,,,,,,,8.0,3,3,3.0,3.0,2.0,5.0,3.0,3.0,2.0,2.0,1,1.0,1.0,3.0,2,3.0,3.0,3,3.0,3.0,3.0,3,3.0,3.0,3,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2,2,,,1.0,4,,3,2,5,1.0,1.0
10/7/16,97,388,1,30,10,1,2,6,1,1.0,2.0,6.0,2,4,3,5,4,3.0,3.0,,1.0,,2.0,1.0,1.0,7.0,1.0,5.0,13.0,,,,,,,5.0,2,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0,4,3.0,3.0,3,3.0,3.0,3.0,3,3.0,3.0,3,3.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,1,1,,,2.0,6,1.0,4,4,5,4.0,2.0
10/7/16,98,565,1,38,47,2,1,6,1,1.0,4.0,9.0,3,3,2,4,3,6.0,3.0,9.99,2.0,5.0,2.0,,,,,,,,,,,1.0,4.0,5.0,2,2,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1,1.0,2.0,3.0,3,2.0,2.0,3,3.0,2.0,1.0,2,1.0,1.0,2,2.0,6.0,6.0,5.0,7.0,3.0,3.0,3.0,2.0,4.0,4.0,2,2,,,2.0,2,5.0,2,5,5,7.0,3.0
10/7/16,99,901,1,34,9,2,2,3,1,5.0,,,1,3,1,4,3,1.0,5.0,17.0,2.0,3.0,1.0,,,,,,,,,,,,,5.0,1,3,3.0,3.0,1.0,5.0,2.0,4.0,2.0,1.0,1,1.0,1.0,2.0,5,2.0,3.0,2,1.0,2.0,2.0,2,1.0,2.0,1,2.0,6.0,7.0,7.0,7.0,1.0,2.0,1.0,1.0,3.0,2.0,2,2,,,1.0,1,4.0,4,1,5,6.0,3.0
10/7/16,100,683,1,31,6,3,1,3,1,5.0,,,1,4,3,5,4,6.0,3.0,10.99,2.0,2.0,3.0,,,,,,,,,,,,1.0,4.0,2,1,3.0,3.0,1.0,5.0,3.0,5.0,4.0,1.0,1,1.0,1.0,5.0,5,3.0,5.0,3,4.0,3.0,1.0,1,1.0,2.0,2,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,2,2,,,1.0,1,3.0,7,4,5,4.0,2.0
10/7/16,101,281,1,29,6,2,2,1,1,4.0,,,5,5,1,5,5,6.0,4.0,9.99,2.0,1.0,2.0,,,,,,,,,,,,2.0,5.0,2,3,1.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,3,1.0,2.0,3.0,5,3.0,5.0,3,3.0,3.0,1.0,1,1.0,3.0,2,1.0,5.0,7.0,3.0,7.0,2.0,2.0,7.0,2.0,3.0,2.0,1,1,,,4.0,6,1.0,4,2,5,4.0,3.0
10/7/16,102,579,1,57,4,1,2,12,1,12.0,2.0,7.0,3,4,2,5,3,4.0,3.0,,1.0,,2.0,1.0,1.0,5.0,1.0,4.0,12.0,,,,,,,5.0,2,3,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2,2.0,3.0,3.0,4,3.0,5.0,3,2.0,3.0,2.0,1,1.0,3.0,3,3.0,5.0,5.0,6.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,1,1,,,1.0,4,2.0,5,5,4,4.0,3.0
10/7/16,103,741,1,26,7,2,3,6,1,1.0,11.0,,5,2,2,5,3,2.0,3.0,14.0,1.0,,3.0,,,,,,,,,,,,,8.0,4,1,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,1,1.0,2.0,4.0,5,3.0,2.0,3,2.0,2.0,1.0,2,1.0,1.0,1,2.0,6.0,7.0,7.0,7.0,1.0,7.0,1.0,1.0,2.0,1.0,2,2,,,1.0,1,4.0,3,8,2,3.0,3.0
10/7/16,104,227,1,22,21,2,2,4,3,1.0,3.0,9.0,4,2,4,5,5,4.0,6.0,21.0,2.0,3.5,3.0,,,,,,,,,,,,,8.0,5,4,3.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,2,1.0,3.0,5.0,2,5.0,5.0,5,4.0,4.0,2.0,3,1.0,5.0,3,4.0,2.0,6.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,1,1,,,2.0,6,4.0,7,3,5,5.0,3.0
10/7/16,105,496,1,40,39,3,3,1,5,1.0,13.0,7.0,3,3,3,4,3,4.0,4.0,,2.0,22.0,1.0,1.0,1.0,5.0,1.0,6.0,18.0,,,,,,2.0,5.0,3,2,3.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,2,1.0,1.0,2.0,5,1.0,2.0,1,1.0,1.0,1.0,1,1.0,1.0,1,1.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,6.0,2.0,2,2,,,1.0,6,1.0,3,4,5,5.0,3.0
10/7/16,106,692,1,37,14,2,1,6,1,1.0,,,4,3,2,5,5,4.0,5.0,,1.0,,2.0,1.0,2.0,,2.0,,20.0,,,,,1.0,4.0,5.0,2,1,1.0,3.0,1.0,5.0,1.0,4.0,2.0,2.0,1,1.0,1.0,4.0,3,3.0,1.0,3,2.0,3.0,1.0,1,2.0,2.0,4,3.0,3.0,7.0,4.0,7.0,1.0,7.0,4.0,2.0,4.0,1.0,1,1,,,1.0,6,4.0,4,4,3,7.0,2.0
